Date(yyyy/MM/dd),Time,Ref,Sen,ATN,Flow,Temp,Status,Battery,BC,DATE
1/27/2017,14:20:00,789520,806294,-2.10,148,22,0,100,885,1/27/17 14:20
1/27/2017,14:25:00,789537,805342,-1.98,149,22,0,100,917,1/27/17 14:25
1/27/2017,14:30:00,789634,804394,-1.85,149,22,0,100,992,1/27/17 14:30
1/27/2017,14:35:00,789541,803267,-1.72,149,22,0,100,979,1/27/17 14:35
1/27/2017,14:40:00,789555,802195,-1.59,149,22,0,100,1032,1/27/17 14:40
1/27/2017,14:45:00,789414,801016,-1.46,149,22,0,100,985,1/27/17 14:45
1/27/2017,14:50:00,789574,799926,-1.30,149,22,0,100,1193,1/27/17 14:50
1/27/2017,14:55:00,789455,798708,-1.17,149,22,0,100,1047,1/27/17 14:55
1/27/2017,15:00:00,789650,797821,-1.03,149,22,0,100,1035,1/27/17 15:00
1/27/2017,15:05:00,789546,796755,-0.91,149,22,0,100,919,1/27/17 15:05
1/27/2017,15:10:00,789632,795810,-0.78,149,22,0,100,988,1/27/17 15:10
1/27/2017,15:15:00,789517,794693,-0.65,149,22,0,100,960,1/27/17 15:15
1/27/2017,15:20:00,789572,793631,-0.51,149,22,0,100,1073,1/27/17 15:20
1/27/2017,15:25:00,789548,792536,-0.38,149,22,0,100,1029,1/27/17 15:25
1/27/2017,15:30:00,789619,791472,-0.23,149,22,0,100,1093,1/27/17 15:30
1/27/2017,15:35:00,789486,790274,-0.10,149,22,0,100,1026,1/27/17 15:35
1/27/2017,15:40:00,789225,788986,0.03,149,22,0,100,992,1/27/17 15:40
1/27/2017,15:45:00,789396,787968,0.18,149,22,0,100,1150,1/27/17 15:45
1/27/2017,15:50:00,789557,786918,0.33,149,22,0,100,1172,1/27/17 15:50
1/27/2017,15:55:00,789498,785686,0.48,149,22,0,100,1138,1/27/17 15:55
1/27/2017,16:00:00,789564,784493,0.64,148,22,0,100,1231,1/27/17 16:00
1/27/2017,16:05:00,789585,783279,0.80,149,22,0,100,1201,1/27/17 16:05
1/27/2017,16:10:00,789524,782005,0.96,149,22,0,100,1182,1/27/17 16:10
1/27/2017,16:15:00,789481,780759,1.11,148,22,0,100,1182,1/27/17 16:15
1/27/2017,16:20:00,789383,779470,1.26,148,22,0,100,1173,1/27/17 16:20
1/27/2017,16:25:00,789609,778540,1.41,149,22,0,100,1128,1/27/17 16:25
1/27/2017,16:30:00,789596,777493,1.54,148,22,0,100,1020,1/27/17 16:30
1/27/2017,16:35:00,789517,776401,1.68,149,22,0,100,995,1/27/17 16:35
1/27/2017,16:40:00,789646,775443,1.82,149,22,0,100,1066,1/27/17 16:40
1/27/2017,16:45:00,789541,774386,1.94,148,22,0,100,945,1/27/17 16:45
1/27/2017,16:50:00,789571,773411,2.07,148,22,0,100,996,1/27/17 16:50
1/27/2017,16:55:00,789522,772441,2.19,148,21,0,100,916,1/27/17 16:55
1/27/2017,17:00:00,789490,771436,2.31,148,21,0,100,968,1/27/17 17:00
1/27/2017,17:05:00,789517,770527,2.43,149,21,0,100,925,1/27/17 17:05
1/27/2017,17:10:00,789693,769774,2.55,149,21,0,100,915,1/27/17 17:10
1/27/2017,17:15:00,789619,768889,2.66,149,21,0,100,806,1/27/17 17:15
1/27/2017,17:20:00,789810,768178,2.78,148,21,0,100,896,1/27/17 17:20
1/27/2017,17:25:00,789771,767352,2.88,149,21,0,100,783,1/27/17 17:25
1/27/2017,17:30:00,789641,766460,2.98,149,21,0,100,761,1/27/17 17:30
1/27/2017,17:35:00,789736,765741,3.09,149,21,0,100,807,1/27/17 17:35
1/27/2017,17:40:00,789873,765082,3.19,148,21,0,100,794,1/27/17 17:40
1/27/2017,17:45:00,789660,764153,3.28,149,21,0,100,721,1/27/17 17:45
1/27/2017,17:50:00,789730,763445,3.39,149,21,0,100,774,1/27/17 17:50
1/27/2017,17:55:00,789913,762784,3.49,148,21,0,100,843,1/27/17 17:55
1/27/2017,18:00:00,789745,761881,3.59,149,21,0,100,741,1/27/17 18:00
1/27/2017,18:05:00,789842,761194,3.69,149,21,0,100,781,1/27/17 18:05
1/27/2017,18:10:00,789624,760277,3.79,149,21,0,100,709,1/27/17 18:10
1/27/2017,18:15:00,789598,759466,3.89,150,21,0,100,783,1/27/17 18:15
1/27/2017,18:20:00,789781,758791,4.00,149,21,0,100,855,1/27/17 18:20
1/27/2017,18:25:00,789736,757921,4.11,148,21,0,100,837,1/27/17 18:25
1/27/2017,18:30:00,789879,757122,4.24,148,21,0,100,949,1/27/17 18:30
1/27/2017,18:35:00,789701,756158,4.34,149,21,0,100,800,1/27/17 18:35
1/27/2017,18:40:00,789723,755327,4.45,150,21,0,100,854,1/27/17 18:40
1/27/2017,18:45:00,789750,754516,4.56,149,21,0,100,845,1/27/17 18:45
1/27/2017,18:50:00,789716,753654,4.67,149,21,0,100,839,1/27/17 18:50
1/27/2017,18:55:00,789682,752759,4.79,149,21,0,100,873,1/27/17 18:55
1/27/2017,19:00:00,789685,751903,4.90,148,21,0,100,876,1/27/17 19:00
1/27/2017,19:05:00,789907,751187,5.03,148,21,0,100,947,1/27/17 19:05
1/27/2017,19:10:00,789899,750307,5.14,149,21,0,100,886,1/27/17 19:10
1/27/2017,19:15:00,789754,749311,5.26,149,21,0,100,873,1/27/17 19:15
1/27/2017,19:20:00,789832,748503,5.37,148,21,0,100,904,1/27/17 19:20
1/27/2017,19:25:00,790060,747749,5.50,149,21,0,100,988,1/27/17 19:25
1/27/2017,19:30:00,790175,746941,5.63,149,21,0,100,935,1/27/17 19:30
1/27/2017,19:35:00,789985,745899,5.74,148,21,0,100,887,1/27/17 19:35
1/27/2017,19:40:00,790184,745129,5.87,149,21,0,100,979,1/27/17 19:40
1/27/2017,19:45:00,790050,744159,5.98,148,21,0,100,870,1/27/17 19:45
1/27/2017,19:50:00,790333,743509,6.11,149,21,0,100,939,1/27/17 19:50
1/27/2017,19:55:00,790166,742570,6.21,148,21,0,100,808,1/27/17 19:55
1/27/2017,20:00:00,790431,741957,6.33,150,21,0,100,879,1/27/17 20:00
1/27/2017,20:05:00,790290,741097,6.43,149,21,0,100,748,1/27/17 20:05
1/27/2017,20:10:00,790441,740464,6.53,148,20,0,100,803,1/27/17 20:10
1/27/2017,20:15:00,790516,739771,6.63,148,20,0,100,792,1/27/17 20:15
1/27/2017,20:20:00,790446,738952,6.74,149,20,0,100,777,1/27/17 20:20
1/27/2017,20:25:00,790541,738295,6.84,148,20,0,100,775,1/27/17 20:25
1/27/2017,20:30:00,790524,737542,6.94,149,20,0,100,762,1/27/17 20:30
1/27/2017,20:35:00,790363,736698,7.03,149,20,0,100,718,1/27/17 20:35
1/27/2017,20:40:00,790412,736039,7.13,149,20,0,100,730,1/27/17 20:40
1/27/2017,20:45:00,790482,735430,7.22,149,20,0,100,699,1/27/17 20:45
1/27/2017,20:50:00,790314,734660,7.30,149,20,0,100,637,1/27/17 20:50
1/27/2017,20:55:00,790461,734110,7.40,149,21,0,100,713,1/27/17 20:55
1/27/2017,21:00:00,790188,733324,7.47,149,21,0,100,553,1/27/17 21:00
1/27/2017,21:05:00,790355,732865,7.55,148,21,0,100,643,1/27/17 21:05
1/27/2017,21:10:00,790207,732193,7.63,149,21,0,100,557,1/27/17 21:10
1/27/2017,21:15:00,790229,731669,7.70,148,21,0,100,571,1/27/17 21:15
1/27/2017,21:20:00,790047,731010,7.77,149,21,0,100,511,1/27/17 21:20
1/27/2017,21:25:00,789983,730413,7.84,149,21,0,100,561,1/27/17 21:25
1/27/2017,21:30:00,789921,729860,7.91,149,21,0,100,518,1/27/17 21:30
1/27/2017,21:35:00,789868,729338,7.97,149,21,0,100,494,1/27/17 21:35
1/27/2017,21:40:00,789733,728727,8.04,149,21,0,100,509,1/27/17 21:40
1/27/2017,21:45:00,789686,728189,8.11,149,21,0,100,518,1/27/17 21:45
1/27/2017,21:50:00,789745,727736,8.18,149,21,0,100,531,1/27/17 21:50
1/27/2017,21:55:00,789808,727263,8.25,149,21,0,100,557,1/27/17 21:55
1/27/2017,22:00:00,789683,726653,8.32,149,21,0,100,519,1/27/17 22:00
1/27/2017,22:05:00,789669,726118,8.39,149,21,0,100,548,1/27/17 22:05
1/27/2017,22:10:00,789787,725673,8.47,149,21,0,100,581,1/27/17 22:10
1/27/2017,22:15:00,789640,725046,8.53,148,21,0,100,521,1/27/17 22:15
1/27/2017,22:20:00,789759,724593,8.61,149,21,0,100,591,1/27/17 22:20
1/27/2017,22:25:00,789672,723984,8.68,149,21,0,100,557,1/27/17 22:25
1/27/2017,22:30:00,789672,723398,8.77,149,21,0,100,617,1/27/17 22:30
1/27/2017,22:35:00,789770,722844,8.85,149,21,0,100,679,1/27/17 22:35
1/27/2017,22:40:00,789907,722302,8.95,149,21,0,100,704,1/27/17 22:40
1/27/2017,22:45:00,789949,721732,9.03,149,21,0,100,642,1/27/17 22:45
1/27/2017,22:50:00,790073,721243,9.11,149,21,0,100,636,1/27/17 22:50
1/27/2017,22:55:00,790100,720707,9.19,148,21,0,100,597,1/27/17 22:55
1/27/2017,23:00:00,790125,720200,9.27,149,21,0,100,561,1/27/17 23:00
1/27/2017,23:05:00,790126,719700,9.34,149,21,0,100,530,1/27/17 23:05
1/27/2017,23:10:00,790260,719286,9.41,149,21,0,100,568,1/27/17 23:10
1/27/2017,23:15:00,790277,718776,9.48,149,21,0,100,557,1/27/17 23:15
1/27/2017,23:20:00,790199,718169,9.56,149,21,0,100,569,1/27/17 23:20
1/27/2017,23:25:00,790041,717461,9.64,149,21,0,100,600,1/27/17 23:25
1/27/2017,23:30:00,790171,716986,9.72,149,20,0,100,630,1/27/17 23:30
1/27/2017,23:35:00,790428,716586,9.81,149,20,0,100,673,1/27/17 23:35
1/27/2017,23:40:00,790294,715914,9.88,149,20,0,100,586,1/27/17 23:40
1/27/2017,23:45:00,790423,715395,9.97,149,20,0,100,677,1/27/17 23:45
1/27/2017,23:50:00,790260,714602,10.06,149,20,0,100,688,1/27/17 23:50
1/27/2017,23:55:00,790271,714054,10.14,149,20,0,100,596,1/27/17 23:55
1/28/2017,0:00:00,790294,713478,10.23,149,20,0,100,637,1/28/17 0:00
1/28/2017,0:05:00,790259,712882,10.30,149,20,0,100,603,1/28/17 0:05
1/28/2017,0:10:00,790359,712370,10.39,149,20,0,100,644,1/28/17 0:10
1/28/2017,0:15:00,790333,711806,10.46,149,20,0,100,579,1/28/17 0:15
1/28/2017,0:20:00,790271,711197,10.54,148,20,0,100,597,1/28/17 0:20
1/28/2017,0:25:00,790413,710748,10.62,148,20,0,100,623,1/28/17 0:25
1/28/2017,0:30:00,790543,710313,10.70,149,20,0,100,592,1/28/17 0:30
1/28/2017,0:35:00,790262,709597,10.77,149,20,0,100,498,1/28/17 0:35
1/28/2017,0:40:00,790350,709147,10.84,149,20,0,100,569,1/28/17 0:40
1/28/2017,0:45:00,790173,708544,10.90,149,21,0,100,478,1/28/17 0:45
1/28/2017,0:50:00,790211,708130,10.97,149,21,0,100,482,1/28/17 0:50
1/28/2017,0:55:00,790145,707659,11.03,149,21,0,100,444,1/28/17 0:55
1/28/2017,1:00:00,790107,707216,11.08,149,21,0,100,441,1/28/17 1:00
1/28/2017,1:05:00,789826,706611,11.13,149,21,0,100,381,1/28/17 1:05
1/28/2017,1:10:00,789743,706153,11.19,149,21,0,100,414,1/28/17 1:10
1/28/2017,1:15:00,789670,705725,11.24,149,21,0,100,392,1/28/17 1:15
1/28/2017,1:20:00,789751,705417,11.29,149,21,0,100,411,1/28/17 1:20
1/28/2017,1:25:00,789747,705054,11.34,149,21,0,100,389,1/28/17 1:25
1/28/2017,1:30:00,789569,704568,11.39,149,21,0,100,354,1/28/17 1:30
1/28/2017,1:35:00,789577,704198,11.44,149,21,0,100,408,1/28/17 1:35
1/28/2017,1:40:00,789503,703791,11.49,149,21,0,100,369,1/28/17 1:40
1/28/2017,1:45:00,789301,703283,11.54,149,21,0,100,355,1/28/17 1:45
1/28/2017,1:50:00,789343,702960,11.59,149,21,0,100,391,1/28/17 1:50
1/28/2017,1:55:00,789234,702498,11.64,149,21,0,100,396,1/28/17 1:55
1/28/2017,2:00:00,789280,702146,11.70,149,21,0,100,427,1/28/17 2:00
1/28/2017,2:05:00,789414,701822,11.76,149,21,0,100,481,1/28/17 2:05
1/28/2017,2:10:00,789181,701244,11.81,149,21,0,100,403,1/28/17 2:10
1/28/2017,2:15:00,789432,700998,11.88,149,21,0,100,510,1/28/17 2:15
1/28/2017,2:20:00,789337,700532,11.94,148,21,0,100,418,1/28/17 2:20
1/28/2017,2:25:00,789339,700125,11.99,149,21,0,100,445,1/28/17 2:25
1/28/2017,2:30:00,789268,699686,12.05,149,21,0,100,410,1/28/17 2:30
1/28/2017,2:35:00,789468,699439,12.11,149,21,0,100,462,1/28/17 2:35
1/28/2017,2:40:00,789194,698864,12.16,149,21,0,100,362,1/28/17 2:40
1/28/2017,2:45:00,789358,698608,12.21,149,21,0,100,438,1/28/17 2:45
1/28/2017,2:50:00,789370,698243,12.27,149,21,0,100,410,1/28/17 2:50
1/28/2017,2:55:00,789268,697797,12.32,149,21,0,100,389,1/28/17 2:55
1/28/2017,3:00:00,789342,697445,12.38,149,21,0,100,456,1/28/17 3:00
1/28/2017,3:05:00,789345,697067,12.43,149,21,0,100,416,1/28/17 3:05
1/28/2017,3:10:00,789289,696616,12.49,149,21,0,100,439,1/28/17 3:10
1/28/2017,3:15:00,789519,696363,12.56,149,21,0,100,499,1/28/17 3:15
1/28/2017,3:20:00,789348,695848,12.61,149,21,0,100,399,1/28/17 3:20
1/28/2017,3:25:00,789365,695461,12.67,149,21,0,100,441,1/28/17 3:25
1/28/2017,3:30:00,789387,695090,12.72,148,21,0,100,431,1/28/17 3:30
1/28/2017,3:35:00,789562,694809,12.78,149,21,0,100,477,1/28/17 3:35
1/28/2017,3:40:00,789450,694331,12.84,149,21,0,100,417,1/28/17 3:40
1/28/2017,3:45:00,789511,693994,12.90,149,21,0,100,429,1/28/17 3:45
1/28/2017,3:50:00,789340,693497,12.95,149,21,0,100,381,1/28/17 3:50
1/28/2017,3:55:00,789390,693149,13.00,149,21,0,100,431,1/28/17 3:55
1/28/2017,4:00:00,789548,692895,13.06,149,21,0,100,432,1/28/17 4:00
1/28/2017,4:05:00,789301,692377,13.10,149,21,0,100,332,1/28/17 4:05
1/28/2017,4:10:00,789338,692073,13.15,149,21,0,100,371,1/28/17 4:10
1/28/2017,4:15:00,789365,691768,13.20,149,21,0,100,362,1/28/17 4:15
1/28/2017,4:20:00,789169,691300,13.24,149,21,0,100,327,1/28/17 4:20
1/28/2017,4:25:00,789248,691009,13.29,149,21,0,100,397,1/28/17 4:25
1/28/2017,4:30:00,789333,690739,13.34,149,21,0,100,380,1/28/17 4:30
1/28/2017,4:35:00,789274,690373,13.39,149,21,0,100,347,1/28/17 4:35
1/28/2017,4:40:00,789126,689927,13.43,149,21,0,100,350,1/28/17 4:40
1/28/2017,4:45:00,789253,689699,13.48,149,21,0,100,375,1/28/17 4:45
1/28/2017,4:50:00,789202,689358,13.53,148,21,0,100,330,1/28/17 4:50
1/28/2017,4:55:00,789174,689027,13.57,149,21,0,100,339,1/28/17 4:55
1/28/2017,5:00:00,788996,688593,13.61,149,21,0,100,308,1/28/17 5:00
1/28/2017,5:05:00,789160,688418,13.66,148,21,0,100,355,1/28/17 5:05
1/28/2017,5:10:00,789025,688025,13.70,149,21,0,100,305,1/28/17 5:10
1/28/2017,5:15:00,789018,687715,13.74,149,21,0,100,337,1/28/17 5:15
1/28/2017,5:20:00,789122,687510,13.78,149,21,0,100,328,1/28/17 5:20
1/28/2017,5:25:00,789097,687189,13.83,148,21,0,100,334,1/28/17 5:25
1/28/2017,5:30:00,789037,686852,13.87,149,21,0,100,316,1/28/17 5:30
1/28/2017,5:35:00,789016,686548,13.91,149,21,0,100,317,1/28/17 5:35
1/28/2017,5:40:00,789191,686389,13.96,149,21,0,100,346,1/28/17 5:40
1/28/2017,5:45:00,789143,686059,14.00,149,21,0,100,320,1/28/17 5:45
1/28/2017,5:50:00,789095,685729,14.04,148,21,0,100,323,1/28/17 5:50
1/28/2017,5:55:00,789203,685525,14.08,149,21,0,100,331,1/28/17 5:55
1/28/2017,6:00:00,789229,685250,14.13,149,21,0,100,331,1/28/17 6:00
1/28/2017,6:05:00,789086,684861,14.17,149,21,0,100,295,1/28/17 6:05
1/28/2017,6:10:00,789225,684660,14.21,149,21,0,100,358,1/28/17 6:10
1/28/2017,6:15:00,789284,684414,14.26,149,21,0,100,331,1/28/17 6:15
1/28/2017,6:20:00,789340,684167,14.30,149,21,0,100,329,1/28/17 6:20
1/28/2017,6:25:00,789297,683847,14.34,149,21,0,100,315,1/28/17 6:25
1/28/2017,6:30:00,789220,683500,14.38,149,21,0,100,313,1/28/17 6:30
1/28/2017,6:35:00,789197,683198,14.42,149,21,0,100,315,1/28/17 6:35
1/28/2017,6:40:00,789295,682969,14.47,149,21,0,100,350,1/28/17 6:40
1/28/2017,6:45:00,789368,682704,14.52,149,21,0,100,366,1/28/17 6:45
1/28/2017,6:50:00,789389,682426,14.56,149,21,0,100,331,1/28/17 6:50
1/28/2017,6:55:00,789407,682112,14.61,149,21,0,100,368,1/28/17 6:55
1/28/2017,7:00:00,789477,681832,14.66,149,21,0,100,381,1/28/17 7:00
1/28/2017,7:05:00,789514,681530,14.71,149,21,0,100,373,1/28/17 7:05
1/28/2017,7:10:00,789455,681170,14.75,149,21,0,100,346,1/28/17 7:10
1/28/2017,7:15:00,789554,680902,14.80,149,21,0,100,396,1/28/17 7:15
1/28/2017,7:20:00,789440,680472,14.85,149,21,0,100,372,1/28/17 7:20
1/28/2017,7:25:00,789668,680279,14.91,149,21,0,100,436,1/28/17 7:25
1/28/2017,7:30:00,789536,679827,14.96,149,21,0,100,379,1/28/17 7:30
1/28/2017,7:35:00,789705,679580,15.02,149,20,0,100,440,1/28/17 7:35
1/28/2017,7:40:00,789847,679298,15.08,149,20,0,100,454,1/28/17 7:40
1/28/2017,7:45:00,789948,679020,15.13,149,20,0,100,410,1/28/17 7:45
1/28/2017,7:50:00,789806,678574,15.18,149,20,0,100,364,1/28/17 7:50
1/28/2017,7:55:00,789849,678264,15.23,149,20,0,100,390,1/28/17 7:55
1/28/2017,8:00:00,789935,677970,15.28,149,20,0,100,414,1/28/17 8:00
1/28/2017,8:05:00,789824,677535,15.33,149,20,0,100,382,1/28/17 8:05
1/28/2017,8:10:00,789978,677295,15.39,149,20,0,100,419,1/28/17 8:10
1/28/2017,8:15:00,789935,676923,15.44,149,21,0,100,377,1/28/17 8:15
1/28/2017,8:20:00,789505,676374,15.47,149,21,0,100,203,1/28/17 8:20
1/28/2017,8:25:00,789150,675856,15.50,149,22,0,100,241,1/28/17 8:25
1/28/2017,8:30:00,788303,675178,15.49,149,24,0,100,-54,1/28/17 8:30
1/28/2017,8:35:00,787449,674824,15.43,149,25,0,100,-427,1/28/17 8:35
1/28/2017,8:40:00,786511,674274,15.40,149,25,0,100,-287,1/28/17 8:40
1/28/2017,8:45:00,786406,673897,15.44,149,24,0,100,325,1/28/17 8:45
1/28/2017,8:50:00,786916,673804,15.52,149,24,0,100,600,1/28/17 8:50
1/28/2017,8:55:00,786857,673311,15.58,149,23,0,100,501,1/28/17 8:55
1/28/2017,9:00:00,787020,673002,15.65,149,23,0,100,508,1/28/17 9:00
1/28/2017,9:05:00,787427,672776,15.74,149,23,0,100,650,1/28/17 9:05
1/28/2017,9:10:00,787496,672331,15.81,149,22,0,100,571,1/28/17 9:10
1/28/2017,9:15:00,787850,672116,15.89,149,22,0,100,586,1/28/17 9:15
1/28/2017,9:20:00,787819,671669,15.95,149,22,0,100,477,1/28/17 9:20
1/28/2017,9:25:00,788037,671436,16.01,148,22,0,100,479,1/28/17 9:25
1/28/2017,9:30:00,788115,671134,16.07,149,22,0,100,418,1/28/17 9:30
1/28/2017,9:35:00,788250,670873,16.12,149,22,0,100,427,1/28/17 9:35
1/28/2017,9:40:00,788135,670473,16.17,149,22,0,100,343,1/28/17 9:40
1/28/2017,9:45:00,788318,670274,16.22,149,22,0,100,403,1/28/17 9:45
1/28/2017,9:50:00,788356,669968,16.27,149,22,0,100,385,1/28/17 9:50
1/28/2017,9:55:00,788246,669553,16.32,149,22,0,100,366,1/28/17 9:55
1/28/2017,10:00:00,788204,669162,16.37,149,22,0,100,405,1/28/17 10:00
1/28/2017,10:05:00,788189,668806,16.42,149,22,0,100,391,1/28/17 10:05
1/28/2017,10:10:00,788165,668450,16.47,149,22,0,100,383,1/28/17 10:10
1/28/2017,10:15:00,788175,668117,16.53,149,22,0,100,390,1/28/17 10:15
1/28/2017,10:20:00,788418,667960,16.58,148,22,0,100,417,1/28/17 10:20
1/28/2017,10:25:00,788355,667581,16.63,149,22,0,100,372,1/28/17 10:25
1/28/2017,10:30:00,788348,667233,16.68,149,22,0,100,391,1/28/17 10:30
1/28/2017,10:35:00,788456,666966,16.73,148,22,0,100,412,1/28/17 10:35
1/28/2017,10:40:00,788529,666645,16.79,149,22,0,100,438,1/28/17 10:40
1/28/2017,10:45:00,788587,666212,16.86,149,22,0,100,551,1/28/17 10:45
1/28/2017,10:50:00,788397,665669,16.92,149,22,0,100,438,1/28/17 10:50
1/28/2017,10:55:00,788623,665398,16.99,149,21,0,100,529,1/28/17 10:55
1/28/2017,11:00:00,788502,664846,17.06,149,21,0,100,516,1/28/17 11:00
1/28/2017,11:05:00,788744,664546,17.13,149,21,0,100,578,1/28/17 11:05
1/28/2017,11:10:00,788788,664079,17.21,149,21,0,100,578,1/28/17 11:10
1/28/2017,11:15:00,788684,663580,17.27,149,21,0,100,473,1/28/17 11:15
1/28/2017,11:20:00,788667,663110,17.34,149,21,0,100,524,1/28/17 11:20
1/28/2017,11:25:00,788856,662772,17.42,148,21,0,100,575,1/28/17 11:25
1/28/2017,11:30:00,788638,662198,17.47,149,21,0,100,450,1/28/17 11:30
1/28/2017,11:35:00,788476,661692,17.53,149,22,0,100,426,1/28/17 11:35
1/28/2017,11:40:00,788619,661430,17.59,149,21,0,100,440,1/28/17 11:40
1/28/2017,11:45:00,788575,661104,17.63,149,21,0,100,333,1/28/17 11:45
1/28/2017,11:50:00,788627,660680,17.70,149,21,0,100,539,1/28/17 11:50
1/28/2017,11:55:00,788413,660168,17.75,148,22,0,100,387,1/28/17 11:55
1/28/2017,12:00:00,788112,659708,17.78,149,22,0,100,240,1/28/17 12:00
1/28/2017,12:05:00,787810,659313,17.81,149,22,0,100,164,1/28/17 12:05
1/28/2017,12:10:00,787796,659012,17.85,149,22,0,100,335,1/28/17 12:10
1/28/2017,12:15:00,787824,658609,17.91,149,22,0,100,493,1/28/17 12:15
1/28/2017,12:20:00,787966,658248,17.99,149,22,0,100,555,1/28/17 12:20
1/28/2017,12:25:00,788033,657918,18.05,149,22,0,100,447,1/28/17 12:25
1/28/2017,12:30:00,788150,657626,18.11,149,22,0,100,452,1/28/17 12:30
1/28/2017,12:35:00,788170,657338,18.15,149,22,0,100,353,1/28/17 12:35
1/28/2017,12:40:00,788136,656972,18.20,149,22,0,100,392,1/28/17 12:40
1/28/2017,12:45:00,788137,656609,18.26,149,22,0,100,422,1/28/17 12:45
1/28/2017,12:50:00,787762,656174,18.28,149,22,0,100,142,1/28/17 12:50
1/28/2017,12:55:00,787639,655840,18.31,149,22,0,100,269,1/28/17 12:55
1/28/2017,13:00:00,787585,655456,18.36,148,22,0,100,397,1/28/17 13:00
1/28/2017,13:05:00,787893,655280,18.43,149,22,0,100,503,1/28/17 13:05
1/28/2017,13:10:00,787830,654819,18.49,148,22,0,100,479,1/28/17 13:10
1/28/2017,13:15:00,788134,654582,18.57,149,22,0,100,570,1/28/17 13:15
1/28/2017,13:20:00,788055,654221,18.61,148,22,0,100,346,1/28/17 13:20
1/28/2017,13:25:00,788125,653880,18.67,149,22,0,100,465,1/28/17 13:25
1/28/2017,13:30:00,788193,653578,18.73,149,21,0,100,418,1/28/17 13:30
1/28/2017,13:35:00,788419,653333,18.79,149,21,0,100,504,1/28/17 13:35
1/28/2017,13:40:00,788644,653065,18.86,149,21,0,100,530,1/28/17 13:40
1/28/2017,13:45:00,788684,652588,18.94,149,21,0,100,596,1/28/17 13:45
1/28/2017,13:50:00,788582,652051,19.01,149,21,0,100,529,1/28/17 13:50
1/28/2017,13:55:00,788581,651609,19.08,149,21,0,100,516,1/28/17 13:55
1/28/2017,14:00:00,788583,651171,19.15,149,21,0,100,515,1/28/17 14:00
1/28/2017,14:05:00,788483,650603,19.22,149,21,0,100,569,1/28/17 14:05
1/28/2017,14:10:00,788497,650253,19.28,149,22,0,100,424,1/28/17 14:10
1/28/2017,14:15:00,788227,649855,19.30,149,22,0,100,206,1/28/17 14:15
1/28/2017,14:20:00,787709,649252,19.33,149,22,0,100,207,1/28/17 14:20
1/28/2017,14:25:00,787742,648962,19.38,148,22,0,100,375,1/28/17 14:25
1/28/2017,14:30:00,787649,648563,19.43,149,22,0,100,379,1/28/17 14:30
1/28/2017,14:35:00,787575,648180,19.48,149,22,0,100,379,1/28/17 14:35
1/28/2017,14:40:00,787504,647693,19.55,149,22,0,100,504,1/28/17 14:40
1/28/2017,14:45:00,787474,647357,19.59,149,22,0,100,367,1/28/17 14:45
1/28/2017,14:50:00,787386,646906,19.65,149,23,0,100,446,1/28/17 14:50
1/28/2017,14:55:00,787077,646398,19.69,149,23,0,100,300,1/28/17 14:55
1/28/2017,15:00:00,786781,646003,19.71,148,23,0,100,180,1/28/17 15:00
1/28/2017,15:05:00,786288,645469,19.73,148,24,0,100,154,1/28/17 15:05
1/28/2017,15:10:00,786215,645129,19.78,149,24,0,100,331,1/28/17 15:10
1/28/2017,15:15:00,786007,644767,19.81,149,24,0,100,226,1/28/17 15:15
1/28/2017,15:20:00,785556,644340,19.82,149,24,0,100,67,1/28/17 15:20
1/28/2017,15:25:00,785499,644084,19.85,148,24,0,100,249,1/28/17 15:25
1/28/2017,15:30:00,785352,643851,19.87,148,24,0,100,134,1/28/17 15:30
1/28/2017,15:35:00,785423,643591,19.92,148,24,0,100,379,1/28/17 15:35
1/28/2017,15:40:00,785681,643422,19.98,149,24,0,100,451,1/28/17 15:40
1/28/2017,15:45:00,785858,643183,20.03,149,24,0,100,455,1/28/17 15:45
1/28/2017,15:50:00,785734,642797,20.08,149,24,0,100,337,1/28/17 15:50
1/28/2017,15:55:00,785835,642645,20.12,149,24,0,100,278,1/28/17 15:55
1/28/2017,16:00:00,785850,642383,20.16,149,24,0,100,325,1/28/17 16:00
1/28/2017,16:05:00,785984,642125,20.22,148,24,0,100,439,1/28/17 16:05
1/28/2017,16:10:00,785914,641705,20.27,149,23,0,100,431,1/28/17 16:10
1/28/2017,16:15:00,786104,641453,20.34,149,23,0,100,484,1/28/17 16:15
1/28/2017,16:20:00,786305,641108,20.41,149,23,0,100,605,1/28/17 16:20
1/28/2017,16:25:00,786497,640675,20.51,149,23,0,100,701,1/28/17 16:25
1/28/2017,16:30:00,786895,640372,20.60,149,22,0,100,746,1/28/17 16:30
1/28/2017,16:35:00,787222,640099,20.69,149,22,0,100,642,1/28/17 16:35
1/28/2017,16:40:00,787497,639760,20.78,148,22,0,100,675,1/28/17 16:40
1/28/2017,16:45:00,787504,639318,20.85,148,22,0,100,537,1/28/17 16:45
1/28/2017,16:50:00,787801,639142,20.91,148,21,0,100,501,1/28/17 16:50
1/28/2017,16:55:00,787969,638819,20.98,149,21,0,100,548,1/28/17 16:55
1/28/2017,17:00:00,788098,638403,21.07,149,21,0,100,621,1/28/17 17:00
1/28/2017,17:05:00,788267,637974,21.15,149,21,0,100,676,1/28/17 17:05
1/28/2017,17:10:00,788389,637593,21.23,149,21,0,100,573,1/28/17 17:10
